"","hosts","hostclean","group"
"9827","Segmentina nitida","Segmentina nitida",NA
"9828","Galba truncatula","Galba truncatula",NA
"9829","Fagotia acicularis","Fagotia acicularis",NA
"9830","Larus glaucus","Larus glaucus",NA
"9831","Acroloxus lacustris","Acroloxus lacustris",NA
"9832","Anisus albus","Anisus albus",NA
"9833","Lymnaea auriculata","Lymnaea auriculata",NA
"9834","Physella acuta","Physella acuta",NA
"9835","Querquedula crecca","Querquedula crecca",NA
"9836","Nyroca fuligula","Nyroca fuligula",NA
"9837","Ferussacia follicula","Ferussacia follicula",NA
"9838","Otala punctata","Otala punctata",NA
"9839","Trochoidea caroli","Trochoidea caroli",NA
"9840","Trochoidea ebusitana","Trochoidea ebusitana",NA
"9841","Segmentina trochoides","Segmentina trochoides",NA
"9842","Indoplanorbis exustus","Indoplanorbis exustus",NA
"9843","Lymnaea luteola","Lymnaea luteola",NA
"9844","Pomadasys dussumieri","Pomadasys dussumieri",NA
"9845","Caranx kolla","Caranx kolla",NA
"9846","Tetraodon viridipunctatus","Tetraodon viridipunctatus",NA
"9847","Pomacanthus annularis","Pomacanthus annularis",NA
"9848","Rastrelliger faughni","Rastrelliger faughni",NA
"9849","Hexanematichthys sona","Hexanematichthys sona",NA
"9850","Scomberomorus lineolatus","Scomberomorus lineolatus",NA
"9851","Cerithidea cingulata","Cerithidea cingulata",NA
"9852","Rhinoclavis sinensis","Rhinoclavis sinensis",NA
"9853","Nassarius stolatus","Nassarius stolatus",NA
"9854","Turritela attenuata","Turritela attenuata",NA
"9855","Chrysophrys sarba","Chrysophrys sarba",NA
"9856","Sillaginopodys chondropus","Sillaginopodys chondropus",NA
"9857","Sillago lutea","Sillago lutea",NA
"9858","Sillago indica","Sillago indica",NA
"9859","Pristipoma operculare","Pristipoma operculare",NA
"9860","Sardinella sirm","Sardinella sirm",NA
"9861","Remora remora","Remora remora",NA
"9862","Engraulis hamiltoni","Engraulis hamiltoni",NA
"9863","Cerithium coralium","Cerithium coralium",NA
"9864","Sillago soringa","Sillago soringa",NA
"9865","Epinephelus latifasciatus","Epinephelus latifasciatus",NA
"9866","Epinephelus radiatus","Epinephelus radiatus",NA
"9867","Mystus gulio","Mystus gulio",NA
"9868","Alphaeus malabaricus","Alphaeus malabaricus",NA
"9869","Anachis terpsichore","Anachis terpsichore",NA
"9870","Scorpaenopsis cirrhosus","Scorpaenopsis cirrhosus",NA
"9871","Sillago argentifasciata","Sillago argentifasciata",NA
"9872","Chrysophrys haffara","Chrysophrys haffara",NA
"9873","Saurus indicus","Saurus indicus",NA
"9874","Platax teira","Platax teira",NA
"9875","Serranus indicus","Serranus indicus",NA
"9876","Ophichthys boro","Ophichthys boro",NA
"9877","Pristipoma maculatum","Pristipoma maculatum",NA
"9878","Selaroides leptolepis","Selaroides leptolepis",NA
"9879","Caranx carangus","Caranx carangus",NA
"9880","Hemibalistes chrysopterus","Hemibalistes chrysopterus",NA
"9881","Sufflamen capistratus","Sufflamen capistratus",NA
"9882","Chaetodon vagabundus","Chaetodon vagabundus",NA
"9883","Apogon quadrifasciatus","Apogon quadrifasciatus",NA
"9884","Apogonichthys ellioti","Apogonichthys ellioti",NA
"9885","Argyrosomus aneus","Argyrosomus aneus",NA
"9886","Lutjanus argentimaculatus","Lutjanus argentimaculatus",NA
"9887","Lutjanus sanguineus","Lutjanus sanguineus",NA
"9888","Lutjanus waigiensis","Lutjanus waigiensis",NA
"9889","Pseudorhombus micrognathus","Pseudorhombus micrognathus",NA
"9890","Psettodes crumei","Psettodes crumei",NA
"9891","Thrissa dussumieri","Thrissa dussumieri",NA
"9892","Thrissa hamiltoni","Thrissa hamiltoni",NA
"9893","Thrissa mystax","Thrissa mystax",NA
"9894","Triacanthus strigilifer","Triacanthus strigilifer",NA
"9895","Sardinella albella","Sardinella albella",NA
"9896","Clypeomorus clypeomorus","Clypeomorus clypeomorus",NA
"9897","Liza macrolepis","Liza macrolepis",NA
"9898","Cynoglossus microlepis","Cynoglossus microlepis",NA
"9899","Ostracion turritus","Ostracion turritus",NA
"9900","Belone crocodila","Belone crocodila",NA
"9901","Macrocanthus monoceros","Macrocanthus monoceros",NA
"9902","Sardinella fimbriata","Sardinella fimbriata",NA
"9903","Sardinella gibbosa","Sardinella gibbosa",NA
"9904","Polynemus xanthonemus","Polynemus xanthonemus",NA
"9905","Fistularia serrata","Fistularia serrata",NA
"9906","Parupeneus macronema","Parupeneus macronema",NA
"9907","Carangoides chrysophrys","Carangoides chrysophrys",NA
"9908","Terapon theraps","Terapon theraps",NA
"9909","Amphipnous cuchia","Amphipnous cuchia",NA
"9910","Symbranchus bengalensis","Symbranchus bengalensis",NA
"9911","Chaetodon collare","Chaetodon collare",NA
"9912","Balistes capistratus","Balistes capistratus",NA
"9913","Lepas indicus","Lepas indicus",NA
"9914","Rhinomugil corsula","Rhinomugil corsula",NA
"9915","Rhinolophus hippocrepis","Rhinolophus hippocrepis",NA
"9916","Nannugo pipistrellus","Nannugo pipistrellus",NA
"9917","Aubria subsigillata","Aubria subsigillata",NA
"9918","Ptychadena hylaea","Ptychadena hylaea",NA
"9919","Pelusios castaneus","Pelusios castaneus",NA
"9920","Bulinus forskalii","Bulinus forskalii",NA
"9921","Tilapia heudeloti","Tilapia heudeloti",NA
"9922","Hyperolius albolabris","Hyperolius albolabris",NA
"9923","Hyperolius fusciventris","Hyperolius fusciventris",NA
"9924","Kassina senegalensis","Kassina senegalensis",NA
"9925","Phrynobatrachus accraensis","Phrynobatrachus accraensis",NA
"9926","Ptychadena maccarthyensis","Ptychadena maccarthyensis",NA
"9927","Segmentina kinisaensis","Segmentina kinisaensis",NA
"9928","Protopterus annectens","Protopterus annectens",NA
"9929","Bufo togoensis","Bufo togoensis",NA
"9930","Lutjanus guineensis","Lutjanus guineensis",NA
"9931","Mastacembelus nigromarginatus","Mastacembelus nigromarginatus",NA
"9932","Hoplobatrachus occipitalis","Hoplobatrachus occipitalis",NA
"9933","Epiplatys senegalensis","Epiplatys senegalensis",NA
"9934","Biomphalaria pfeifferi","Biomphalaria pfeifferi",NA
"9935","Scorpaena senegalensis","Scorpaena senegalensis",NA
"9936","Gallinula angulata","Gallinula angulata",NA
"9937","Crecopsis egregia","Crecopsis egregia",NA
"9938","Chelonia imbricata","Chelonia imbricata",NA
"9939","Lymnaea cubensis","Lymnaea cubensis",NA
"9940","Akodon fumeus","Akodon fumeus",NA
"9941","Akodon mimus","Akodon mimus",NA
"9942","Alcedo meninting","Alcedo meninting",NA
"9943","Charadrius leschenaultii","Charadrius leschenaultii",NA
"9944","Bulinus africanus","Bulinus africanus",NA
"9945","Bulinus tropicus","Bulinus tropicus",NA
"9946","Loricariichthys anus","Loricariichthys anus",NA
"9947","Chelys fimbriata","Chelys fimbriata",NA
"9948","Gymnorhamphichthys hypostomus","Gymnorhamphichthys hypostomus",NA
"9949","Syrigma sibilatrix","Syrigma sibilatrix",NA
"9950","Pristobrycon striolatus","Pristobrycon striolatus",NA
"9951","Myleus asterias","Myleus asterias",NA
"9952","Myleus rubripinus","Myleus rubripinus",NA
"9953","Myleus NA","Myleus NA",NA
"9954","Myleus rubripinnis","Myleus rubripinnis",NA
"9955","Anas brasiliensis","Anas brasiliensis",NA
"9956","Pellona castelnaeana","Pellona castelnaeana",NA
"9957","Lutra solitaria","Lutra solitaria",NA
"9958","Anolis scypheus","Anolis scypheus",NA
"9959","Thraupis ornata","Thraupis ornata",NA
"9960","Cacicus haemorrhous","Cacicus haemorrhous",NA
"9961","Dacnis cayana","Dacnis cayana",NA
"9962","Tangara cyanocephala","Tangara cyanocephala",NA
"9963","Chironius fuscus","Chironius fuscus",NA
"9964","Leptodactylus podicipinus","Leptodactylus podicipinus",NA
"9965","Hemipipa carvalhoi","Hemipipa carvalhoi",NA
"9966","Pipa carvalhoi","Pipa carvalhoi",NA
"9967","Pseudis paradoxa","Pseudis paradoxa",NA
"9968","Dromicus typhlus","Dromicus typhlus",NA
"9969","Liophis typhlus","Liophis typhlus",NA
"9970","Gundlachia concentrica","Gundlachia concentrica",NA
"9971","Biomphalaria tenagophila","Biomphalaria tenagophila",NA
"9972","Trichechus inunguis","Trichechus inunguis",NA
"9973","Bufo bimaculatus","Bufo bimaculatus",NA
"9974","Cichlasoma paranaense","Cichlasoma paranaense",NA
"9975","Hoplosternum littorale","Hoplosternum littorale",NA
"9976","Hypopoma artedi","Hypopoma artedi",NA
"9977","Nannostomus trifasciatus","Nannostomus trifasciatus",NA
"9978","Heminacistrus punctulatus","Heminacistrus punctulatus",NA
"9979","Semaprochilodus insignis","Semaprochilodus insignis",NA
"9980","Spilotes pullatus","Spilotes pullatus",NA
"9981","Curimata vittata","Curimata vittata",NA
"9982","Myleus pacu","Myleus pacu",NA
"9983","Myleus torquatus","Myleus torquatus",NA
"9984","Mylossoma aureum","Mylossoma aureum",NA
"9985","Salmo auratus","Salmo auratus",NA
"9986","Plotus anhinga","Plotus anhinga",NA
"9987","Steindachnerina insculpta","Steindachnerina insculpta",NA
"9988","Schizodon intermedius","Schizodon intermedius",NA
"9989","Pitangus sulphuratus","Pitangus sulphuratus",NA
"9990","Porphyrula flavirostris","Porphyrula flavirostris",NA
"9991","Hydropsalis torquatus","Hydropsalis torquatus",NA
"9992","Crotophaga major","Crotophaga major",NA
"9993","Archiplanus solitarius","Archiplanus solitarius",NA
"9994","Harpiprion caerulescens","Harpiprion caerulescens",NA
"9995","Physa marmorata","Physa marmorata",NA
"9996","Neochen jubata","Neochen jubata",NA
"9997","Cercibis oxycerca","Cercibis oxycerca",NA
"9998","Mesembrinibis cayensis","Mesembrinibis cayensis",NA
"9999","Theristicus caudatus","Theristicus caudatus",NA
"10000","Lymnaea columella","Lymnaea columella",NA
"10001","Philander philander","Philander philander",NA
"10002","Oligosarcus robustus","Oligosarcus robustus",NA
"10003","Boulengerella lucia","Boulengerella lucia",NA
"10004","Gallinula kioloides","Gallinula kioloides",NA
"10005","Dendrocolaptes certhia","Dendrocolaptes certhia",NA
"10006","Cyclagras gigas","Cyclagras gigas",NA
"10007","Hyla raniceps","Hyla raniceps",NA
"10008","Lisapsus limellum","Lisapsus limellum",NA
"10009","Geochelone denticulata","Geochelone denticulata",NA
"10010","Melanosuchus niger","Melanosuchus niger",NA
"10011","Mastigodryas bifossatus","Mastigodryas bifossatus",NA
"10012","Ereunetes pusillus","Ereunetes pusillus",NA
"10013","Hypostomus punctatus","Hypostomus punctatus",NA
"10014","Plecostomus punctatus","Plecostomus punctatus",NA
"10015","Prochilodus nigricans","Prochilodus nigricans",NA
"10016","Ostinops decumanus","Ostinops decumanus",NA
"10017","Tachyphonus cristatus","Tachyphonus cristatus",NA
"10018","Trachyphonus cristatus","Trachyphonus cristatus",NA
"10019","Pyroderus scutatus","Pyroderus scutatus",NA
"10020","Xanthornus croconotus","Xanthornus croconotus",NA
"10021","Progne chalybea","Progne chalybea",NA
"10022","Platycichla flavipes","Platycichla flavipes",NA
"10023","Rana stenocephala","Rana stenocephala",NA
"10024","Sibynomorphus mikanii","Sibynomorphus mikanii",NA
"10025","Eptesicus chapmanni","Eptesicus chapmanni",NA
"10026","Busarellus nigricollis","Busarellus nigricollis",NA
"10027","Geronticus oxycerus","Geronticus oxycerus",NA
"10028","Doras carinatus","Doras carinatus",NA
"10029","Doras dorsalis","Doras dorsalis",NA
"10030","Ageneiosus palmitus","Ageneiosus palmitus",NA
"10031","Trachicirrhus natteri","Trachicirrhus natteri",NA
"10032","Chelus fimbriata","Chelus fimbriata",NA
"10033","Kinixys erosa","Kinixys erosa",NA
"10034","Peltocephalus dumerilianus","Peltocephalus dumerilianus",NA
"10035","Phrynops geoffroanus","Phrynops geoffroanus",NA
"10036","Phrynops gibbus","Phrynops gibbus",NA
"10037","Podocnemis tracaxa","Podocnemis tracaxa",NA
"10038","Bothrops cotiara","Bothrops cotiara",NA
"10039","Bothrops moojeni","Bothrops moojeni",NA
"10040","Chironius bicarinatus","Chironius bicarinatus",NA
"10041","Clelia occipitolutea","Clelia occipitolutea",NA
"10042","Helicops modestus","Helicops modestus",NA
"10043","Liophis almadensis","Liophis almadensis",NA
"10044","Liophis reginae","Liophis reginae",NA
"10045","Circus cinereus","Circus cinereus",NA
"10046","Falco cyaneus","Falco cyaneus",NA
"10047","Falco magnirostris","Falco magnirostris",NA
"10048","Dryphilax pallidus","Dryphilax pallidus",NA
"10049","Philodryas schottii","Philodryas schottii",NA
"10050","Coluber eririo","Coluber eririo",NA
"10051","Chironius carinatus","Chironius carinatus",NA
"10052","Thalasseus magnus","Thalasseus magnus",NA
"10053","Heteropygia fuscicollis","Heteropygia fuscicollis",NA
"10054","Constrictor constrictor","Constrictor constrictor",NA
"10055","Gymnodactylus geckoides","Gymnodactylus geckoides",NA
"10056","Lutra brasiliense","Lutra brasiliense",NA
"10057","Lahilliela kneri","Lahilliela kneri",NA
"10058","Micronycteris behni","Micronycteris behni",NA
"10059","Mazama rufina","Mazama rufina",NA
"10060","Geronticus albicollis","Geronticus albicollis",NA
"10061","Molybdophanes coerulescens","Molybdophanes coerulescens",NA
"10062","Tachysurus grandicassis","Tachysurus grandicassis",NA
"10063","Nyctipithecus trivirgatus","Nyctipithecus trivirgatus",NA
"10064","Glanidium ribeiroi","Glanidium ribeiroi",NA
"10065","Caiman sclerops","Caiman sclerops",NA
"10066","Hylophilus hypoxanthus","Hylophilus hypoxanthus",NA
"10067","Buteo nitidus","Buteo nitidus",NA
"10068","Bulimulus tenuissimus","Bulimulus tenuissimus",NA
"10069","Serrasalmus rhombeus","Serrasalmus rhombeus",NA
"10070","Caranx gibbosus","Caranx gibbosus",NA
"10071","Cynopotamus amazonum","Cynopotamus amazonum",NA
"10072","Pachyurus squamipinnis","Pachyurus squamipinnis",NA
"10073","Pimelodus fuer","Pimelodus fuer",NA
"10074","Triurobrycon lundii","Triurobrycon lundii",NA
"10075","Noctilio labialis","Noctilio labialis",NA
"10076","Agamia agami","Agamia agami",NA
"10077","Rynchops nigra","Rynchops nigra",NA
"10078","Cataphracta murica","Cataphracta murica",NA
"10079","Doras granulosus","Doras granulosus",NA
"10080","Salmo pacupeba","Salmo pacupeba",NA
"10081","Cataphracta vacu","Cataphracta vacu",NA
"10082","Doras vaca","Doras vaca",NA
"10083","Pimelodus vacca","Pimelodus vacca",NA
"10084","Sterna hirundacea","Sterna hirundacea",NA
"10085","Hemiodus microlepis","Hemiodus microlepis",NA
"10086","Calomys expulsus","Calomys expulsus",NA
"10087","Holochilus sciureus","Holochilus sciureus",NA
"10088","Oryzomys laticeps","Oryzomys laticeps",NA
"10089","Oryzomys utiaritensis","Oryzomys utiaritensis",NA
"10090","Oxymycterus angularis","Oxymycterus angularis",NA
"10091","Belonopterus cayennensis","Belonopterus cayennensis",NA
"10092","Cancroma cochlearia","Cancroma cochlearia",NA
"10093","Bubo magellanicus","Bubo magellanicus",NA
"10094","Rallus maculatus","Rallus maculatus",NA
"10095","Troglodytes musculus","Troglodytes musculus",NA
"10096","Tangara seledon","Tangara seledon",NA
"10097","Uroleuca cristatella","Uroleuca cristatella",NA
"10098","Speotyto cunicularia","Speotyto cunicularia",NA
"10099","Kinosternon scorpioides","Kinosternon scorpioides",NA
"10100","Jabiru mycteria","Jabiru mycteria",NA
"10101","Molossus nasutus","Molossus nasutus",NA
"10102","Tomodon dorsatus","Tomodon dorsatus",NA
"10103","Cyphocharax nagelii","Cyphocharax nagelii",NA
"10104","Cyphocharax voga","Cyphocharax voga",NA
"10105","Pseudocurimata plumbea","Pseudocurimata plumbea",NA
"10106","Attila rufus","Attila rufus",NA
"10107","Formicarius ruficeps","Formicarius ruficeps",NA
"10108","Procnias nudicollis","Procnias nudicollis",NA
"10109","Xiphocolaptes albicollis","Xiphocolaptes albicollis",NA
"10110","Netta peposacea","Netta peposacea",NA
"10111","Nycteris cinerea","Nycteris cinerea",NA
"10112","Lampetra richardsoni","Lampetra richardsoni",NA
"10113","Bradybaena ferghanica","Bradybaena ferghanica",NA
"10114","Jaminia labiella","Jaminia labiella",NA
"10115","Macrochlamys kasachstani","Macrochlamys kasachstani",NA
"10116","Macrochlamys schmidti","Macrochlamys schmidti",NA
"10117","Goniodiscus rotundus","Goniodiscus rotundus",NA
"10118","Lymnaea palustris","Lymnaea palustris",NA
"10119","Physa acuta","Physa acuta",NA
"10120","Chondrula tridens","Chondrula tridens",NA
"10121","Lacinaria varnensis","Lacinaria varnensis",NA
"10122","Theba carthusiana","Theba carthusiana",NA
"10123","Anisus contortus","Anisus contortus",NA
"10124","Planorbarius corneus","Planorbarius corneus",NA
"10125","Podarcis erhardii","Podarcis erhardii",NA
"10126","Tritia reticulata","Tritia reticulata",NA
"10127","Gammarus subtypicus","Gammarus subtypicus",NA
"10128","Theodoxus danubialis","Theodoxus danubialis",NA
"10129","Lacerta trilineata","Lacerta trilineata",NA
"10130","Podarcis taurica","Podarcis taurica",NA
"10131","Equus africanus","Equus africanus",NA
"10132","Elephas maximus","Elephas maximus",NA
"10133","Batagur baska","Batagur baska",NA
"10134","Dreissena polymorpha","Dreissena polymorpha",NA
"10135","Hydrochelidon nigra","Hydrochelidon nigra",NA
"10136","Fundulus parvipinnis","Fundulus parvipinnis",NA
"10137","Cerithidea californica","Cerithidea californica",NA
"10138","Batillaria attramentaria","Batillaria attramentaria",NA
"10139","Marila marila","Marila marila",NA
"10140","Gyraulus parvus","Gyraulus parvus",NA
"10141","Fontelicella californiensis","Fontelicella californiensis",NA
"10142","Rana muscosa","Rana muscosa",NA
"10143","Collisella scabra","Collisella scabra",NA
"10144","Lottia digitalis","Lottia digitalis",NA
"10145","Oxytrema circumlineata","Oxytrema circumlineata",NA
"10146","Labidesthes sicculus","Labidesthes sicculus",NA
"10147","Macrobdella decora","Macrobdella decora",NA
"10148","Macrobdella ditetra","Macrobdella ditetra",NA
"10149","Amnicola limosa","Amnicola limosa",NA
"10150","Flumenicola virens","Flumenicola virens",NA
"10151","Megaceryle alcyon","Megaceryle alcyon",NA
"10152","Acipenser rubicundus","Acipenser rubicundus",NA
"10153","Ameiurus nigricans","Ameiurus nigricans",NA
"10154","Boleostoma nigrum","Boleostoma nigrum",NA
"10155","Hexagenia limbata","Hexagenia limbata",NA
"10156","Armiger crista","Armiger crista",NA
"10157","Physa jennessi","Physa jennessi",NA
"10158","Promenetus exacuous","Promenetus exacuous",NA
"10159","Stagnicola elodes","Stagnicola elodes",NA
"10160","Botaurus minor","Botaurus minor",NA
"10161","Hyla crucifer","Hyla crucifer",NA
"10162","Oxyloma hawkinsi","Oxyloma hawkinsi",NA
"10163","Noturus miurus","Noturus miurus",NA
"10164","Hybognathus hankinsoni","Hybognathus hankinsoni",NA
"10165","Felis rufa","Felis rufa",NA
"10166","Pomatiopsis lapidaria","Pomatiopsis lapidaria",NA
"10167","Helisoma campanulatum","Helisoma campanulatum",NA
"10168","Ammocrypta pellucida","Ammocrypta pellucida",NA
"10169","Hybopsis storeriana","Hybopsis storeriana",NA
"10170","Notropis emiliae","Notropis emiliae",NA
"10171","Notropis stramineus","Notropis stramineus",NA
"10172","Percina copelandi","Percina copelandi",NA
"10173","Gasterosteus wheatlandi","Gasterosteus wheatlandi",NA
"10174","Acrocheilus alutaceus","Acrocheilus alutaceus",NA
"10175","Nocomis micropogon","Nocomis micropogon",NA
"10176","Notropis heterodon","Notropis heterodon",NA
"10177","Notropis rubellus","Notropis rubellus",NA
"10178","Goniobasis virginica","Goniobasis virginica",NA
"10179","Mergus cucullatus","Mergus cucullatus",NA
"10180","Lymnaea natalensis","Lymnaea natalensis",NA
"10181","Crocodylus niloticus","Crocodylus niloticus",NA
"10182","Genetta servalina","Genetta servalina",NA
"10183","Haplochromis teegelaari","Haplochromis teegelaari",NA
"10184","Pelusios nigricans","Pelusios nigricans",NA
"10185","Thalassornis leuconotus","Thalassornis leuconotus",NA
"10186","Kinixys belliana","Kinixys belliana",NA
"10187","Apus caffer","Apus caffer",NA
"10188","Apus melba","Apus melba",NA
"10189","Distichodus lusosso","Distichodus lusosso",NA
"10190","Connochaetes gnou","Connochaetes gnou",NA
"10191","Kobus vardoni","Kobus vardoni",NA
"10192","Physopsis globosus","Physopsis globosus",NA
"10193","Physopsis nasutus","Physopsis nasutus",NA
"10194","Kobus thomasi","Kobus thomasi",NA
"10195","Anisus natalensis","Anisus natalensis",NA
"10196","Boocercus eurycercus","Boocercus eurycercus",NA
"10197","Kobus defassa","Kobus defassa",NA
"10198","Ceratophalus mortalensis","Ceratophalus mortalensis",NA
"10199","Lentorbis junodi","Lentorbis junodi",NA
"10200","Segmentorbis kinisaensis","Segmentorbis kinisaensis",NA
"10201","Trichechus senegalensis","Trichechus senegalensis",NA
"10202","Hylochoerus meinertzhageni","Hylochoerus meinertzhageni",NA
"10203","Cephalophus harveyi","Cephalophus harveyi",NA
"10204","Neotragus pygmaeus","Neotragus pygmaeus",NA
"10205","Guttera plumifera","Guttera plumifera",NA
"10206","Leptopelis aubryi","Leptopelis aubryi",NA
"10207","Phlyctimantis leonardi","Phlyctimantis leonardi",NA
"10208","Pelmatochromis kingsleyae","Pelmatochromis kingsleyae",NA
"10209","Pelusios williamsi","Pelusios williamsi",NA
"10210","Protopterus aethiopicus","Protopterus aethiopicus",NA
"10211","Parauchenoglanis guttatus","Parauchenoglanis guttatus",NA
"10212","Haplochromis philander","Haplochromis philander",NA
"10213","Pseudocrenilabrus philander","Pseudocrenilabrus philander",NA
"10214","Potadoma freethii","Potadoma freethii",NA
"10215","Potadoma nyongensis","Potadoma nyongensis",NA
"10216","Sudanonautes africanus","Sudanonautes africanus",NA
"10217","Sudanonautes aubryi","Sudanonautes aubryi",NA
"10218","Sudanonautes floweri","Sudanonautes floweri",NA
"10219","Sudanonautes granulatus","Sudanonautes granulatus",NA
"10220","Conraua crassipes","Conraua crassipes",NA
"10221","Taphius pfeifferi","Taphius pfeifferi",NA
"10222","Taphius stanleyi","Taphius stanleyi",NA
"10223","Bulinus wrighti","Bulinus wrighti",NA
"10224","Bulinus nasutus","Bulinus nasutus",NA
"10225","Bulinus crystallinus","Bulinus crystallinus",NA
"10226","Biomphalaria choanomphala","Biomphalaria choanomphala",NA
"10227","Biomphalaria stanleyi","Biomphalaria stanleyi",NA
"10228","Papio cyanocephalus","Papio cyanocephalus",NA
"10229","Papio papio","Papio papio",NA
"10230","Bulinus natalensis","Bulinus natalensis",NA
"10231","Pelomedusa galeata","Pelomedusa galeata",NA
"10232","Pelomedusa subrufa","Pelomedusa subrufa",NA
"10233","Redunca bohor","Redunca bohor",NA
"10234","Melanoides anomala","Melanoides anomala",NA
"10235","Haplochromis moffati","Haplochromis moffati",NA
"10236","Ptilostomus afer","Ptilostomus afer",NA
"10237","Hirundo nigrita","Hirundo nigrita",NA
"10238","Caiman fuscus","Caiman fuscus",NA
"10239","Chironectes panamensis","Chironectes panamensis",NA
"10240","Micronycteris hirsuta","Micronycteris hirsuta",NA
"10241","Poecilia velifera","Poecilia velifera",NA
"10242","Rhamdia nicaraguensis","Rhamdia nicaraguensis",NA
"10243","Henicorhina leucosticta","Henicorhina leucosticta",NA
"10244","Phaenostictus mcleannani","Phaenostictus mcleannani",NA
"10245","Thryothorus pleurostictus","Thryothorus pleurostictus",NA
"10246","Columba rufina","Columba rufina",NA
"10247","Columba talpacoti","Columba talpacoti",NA
"10248","Axinurus dugesii","Axinurus dugesii",NA
"10249","Alouatta palliata","Alouatta palliata",NA
"10250","Cichlasoma labiatum","Cichlasoma labiatum",NA
"10251","Cichlasoma mayorum","Cichlasoma mayorum",NA
"10252","Cichlasoma nicaraguense","Cichlasoma nicaraguense",NA
"10253","Cichlasoma rostratum","Cichlasoma rostratum",NA
"10254","Caluromys derbianus","Caluromys derbianus",NA
"10255","Rhamdia managuensis","Rhamdia managuensis",NA
"10256","Geoemyda melanostomus","Geoemyda melanostomus",NA
"10257","Kinosternon erventatum","Kinosternon erventatum",NA
"10258","Kinosternon panamensis","Kinosternon panamensis",NA
"10259","Gymnostinops montezuma","Gymnostinops montezuma",NA
"10260","Rana berlandieri","Rana berlandieri",NA
"10261","Calocitta formosa","Calocitta formosa",NA
"10262","Eptesicus propinquus","Eptesicus propinquus",NA
"10263","Chamaeptes unicolor","Chamaeptes unicolor",NA
"10264","Momotus momotus","Momotus momotus",NA
"10265","Potamocarcinus magnus","Potamocarcinus magnus",NA
"10266","Ptychophallus tristani","Ptychophallus tristani",NA
"10267","Araopyrgus costaricensis","Araopyrgus costaricensis",NA
"10268","Potamocarcinus richmondi","Potamocarcinus richmondi",NA
"10269","Pseudothelphusa cobanensis","Pseudothelphusa cobanensis",NA
"10270","Pseudothelphusa propinqua","Pseudothelphusa propinqua",NA
"10271","Ptychophallus exilipes","Ptychophallus exilipes",NA
"10272","Ptychophallus montanus","Ptychophallus montanus",NA
"10273","Anolis lionotus","Anolis lionotus",NA
"10274","Manta birostris","Manta birostris",NA
"10275","Caryothraustes poliogaster","Caryothraustes poliogaster",NA
"10276","Euphonia hirudinacea","Euphonia hirudinacea",NA
"10277","Morococcyx erythropygius","Morococcyx erythropygius",NA
"10278","Platyrinchus coronatus","Platyrinchus coronatus",NA
"10279","Thryothorus nigricapillus","Thryothorus nigricapillus",NA
"10280","Archocentrus nigrofasciatus","Archocentrus nigrofasciatus",NA
"10281","Marmosa mexicana","Marmosa mexicana",NA
"10282","Pseudemys ornata","Pseudemys ornata",NA
"10283","Phalacrocorax vigua","Phalacrocorax vigua",NA
"10284","Crypturellus cinnamomeus","Crypturellus cinnamomeus",NA
"10285","Bryconamericus scleroparius","Bryconamericus scleroparius",NA
"10286","Amazilia saucerrottei","Amazilia saucerrottei",NA
"10287","Tolmomyias sulphurescens","Tolmomyias sulphurescens",NA
"10288","Pteroglossus torquatus","Pteroglossus torquatus",NA
"10289","Fissurella limbata","Fissurella limbata",NA
"10290","Myotis chinensis","Myotis chinensis",NA
"10291","Abbottina rivularis","Abbottina rivularis",NA
"10292","Varicorhinus barbatulus","Varicorhinus barbatulus",NA
"10293","Dinodon rufozonatum","Dinodon rufozonatum",NA
"10294","Macrobrachium nipponensis","Macrobrachium nipponensis",NA
"10295","Amyda sinensis","Amyda sinensis",NA
"10296","Andrias davidianus","Andrias davidianus",NA
"10297","Parabotia banarescus","Parabotia banarescus",NA
"10298","Distoechodon tumirostris","Distoechodon tumirostris",NA
"10299","Sarcocheilichthys nigripinnis","Sarcocheilichthys nigripinnis",NA
"10300","Saurogobio dumerili","Saurogobio dumerili",NA
"10301","Melania peregrinorum","Melania peregrinorum",NA
"10302","Rhinogobio typus","Rhinogobio typus",NA
"10303","Sarcocheilichthys sinensis","Sarcocheilichthys sinensis",NA
"10304","Pseudobagrus fulvidraconis","Pseudobagrus fulvidraconis",NA
"10305","Pseudogastromyzon zebroides","Pseudogastromyzon zebroides",NA
"10306","Rana phrynoides","Rana phrynoides",NA
"10307","Acridotheres cristallelus","Acridotheres cristallelus",NA
"10308","Carpodacus erythinus","Carpodacus erythinus",NA
"10309","Carpodacus roseus","Carpodacus roseus",NA
"10310","Chloris sinica","Chloris sinica",NA
"10311","Cathaica ravida","Cathaica ravida",NA
"10312","Polygyra texasiana","Polygyra texasiana",NA
"10313","Zonitoides ariborina","Zonitoides ariborina",NA
"10314","Chaimarrornis fuliginosus","Chaimarrornis fuliginosus",NA
"10315","Dicrurus leucophaeus","Dicrurus leucophaeus",NA
"10316","Megalobachus japonicus","Megalobachus japonicus",NA
"10317","Megalobatrachus japonicus","Megalobatrachus japonicus",NA
"10318","Percocypris pingi","Percocypris pingi",NA
"10319","Mystus guttatus","Mystus guttatus",NA
"10320","Nemachilus pulcher","Nemachilus pulcher",NA
"10321","Xenocypris davidi","Xenocypris davidi",NA
"10322","Acanthorhodeus taenianalis","Acanthorhodeus taenianalis",NA
